站名,车站地址,铁路局,类别,性质,省,市,lng火星,lat火星,WGS84_Lng,WGS84_Lat,BD_Lng,BD_Lat
立志,黑龙江省大庆市大同区太阳升镇立志村,哈尔滨铁路局, ,乘降所,黑龙江,大庆,124.570937,45.995119,124.564708,45.9933229999999,124.577477590631,46.001044907667
兴无,黑龙江省大庆市大同区兴隆泉乡,哈尔滨铁路局, ,乘降所,黑龙江,大庆,124.680885,46.210912,124.674460999999,46.209083,124.687451005933,46.2167034304875
泰康,黑龙江省大庆市杜尔伯特蒙古族自治县向阳街,哈尔滨铁路局, ,客运站,黑龙江,大庆,124.448052,46.87122,124.441243,46.869072,124.45455480601,46.8772943531234
烟筒屯,黑龙江省大庆市杜尔伯特蒙古族自治县烟筒屯镇,哈尔滨铁路局, ,客运站,黑龙江,大庆,124.16803,47.0033779999999,124.161208,47.001207,124.174428710675,47.0097112144829
高家,黑龙江省大庆市杜尔伯特蒙古族自治县一心乡,哈尔滨铁路局, ,乘降所,黑龙江,大庆,124.554916,46.814365,124.548518,46.8125229999999,124.561467970194,46.8203160596922
银浪,黑龙江省大庆市红岗区乘南12街,哈尔滨铁路局, ,客运站,黑龙江,大庆,124.861797999999,46.4969749999999,124.855363,46.495232,124.86845476166,46.5026519249786
创业村,黑龙江省大庆市红岗区创业庄,哈尔滨铁路局, ,乘降所,黑龙江,大庆,124.800111,46.405273,124.793561999999,46.4034279999999,124.806753800413,46.4109863399533
卧里屯,黑龙江省大庆市龙凤区卧里屯大街1号,哈尔滨铁路局, ,客运站,黑龙江,大庆,125.218265,46.469951,125.211431,46.468029,125.224901486658,46.4756751426428
喇嘛甸,黑龙江省大庆市让湖路区喇嘛甸镇,哈尔滨铁路局, ,客运站,黑龙江,大庆,124.780626,46.708055,124.773994,46.706125,124.787255815278,46.7137772577591
壮志,黑龙江省大庆市让湖路区喇嘛甸镇富强村,哈尔滨铁路局, ,乘降所,黑龙江,大庆,124.849301,46.6412049999999,124.842817,46.639411,124.855955012748,46.6468884053749
独立屯,黑龙江省大庆市让湖路区龙化路七号,哈尔滨铁路局, ,乘降所,黑龙江,大庆,124.849858,46.5727029999999,124.843388,46.570928,124.856514297313,46.5783868832296
大庆西,黑龙江省大庆市让湖路区西虹路40号,哈尔滨铁路局, ,客运站,黑龙江,大庆,124.885989,46.6567969999999,124.879554,46.6550439999999,124.892641533272,46.6624569131057
大庆,黑龙江省大庆市萨尔图区中桥路51号,哈尔滨铁路局, ,客运站,黑龙江,大庆,125.012251,46.598305,125.005450999999,46.5963489999999,125.018875679896,46.6039160590507
韩家园,黑龙江省大兴安岭地区韩家园林业局,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,125.743837,52.0690389999999,125.735963,52.067537,125.750232942229,52.075298964429
碧水,黑龙江省大兴安岭地区呼中区碧水镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,123.666355,52.1179759999999,123.658702,52.116658,123.672758987664,52.1241498424987
呼源,黑龙江省大兴安岭地区呼中区呼源镇,哈尔滨铁路局, ,客运站,黑龙江,大兴安岭地区,123.57795,51.733314,123.570511,51.731976,123.584409018811,51.7394051991478
呼中,黑龙江省大兴安岭地区呼中区呼中镇,哈尔滨铁路局, ,客运站,黑龙江,大兴安岭地区,123.606746,52.036129,123.599245999999,52.0348729999999,123.613192293265,52.0422499908108
加格达奇,黑龙江省大兴安岭地区加格达奇区,哈尔滨铁路局, ,客运站,内蒙古自治区,呼伦贝尔,124.126221,50.42054,124.118613999999,50.418861,124.132613068435,50.4268982649064
加南,黑龙江省大兴安岭地区加格达奇区,哈尔滨铁路局, ,乘降所,内蒙古自治区,呼伦贝尔,124.162345,50.3254179999999,124.154858,50.3237519999999,124.168752620036,50.3317636587921
松树林,黑龙江省大兴安岭地区加格达奇区,哈尔滨铁路局, ,乘降所,内蒙古自治区,呼伦贝尔,124.246567,50.528933,124.239234999999,50.527453,124.252982209898,50.5352094280433
白桦排,黑龙江省大兴安岭地区加格达奇区白桦乡,哈尔滨铁路局, ,乘降所,内蒙古自治区,呼伦贝尔,124.198435,50.2372299999999,124.19108,50.2355799999999,124.20484689408,50.2435504634505
翠峰,黑龙江省大兴安岭地区加格达奇区翠峰镇,哈尔滨铁路局, ,乘降所,内蒙古自治区,呼伦贝尔,124.288264,50.616556,124.280880999999,50.6150639999999,124.294674877223,50.6227841533989
漠河,黑龙江省大兴安岭地区漠河县,哈尔滨铁路局, ,客运站,黑龙江,大兴安岭地区,122.511753,52.9899759999999,122.504609,52.988379,122.518291730878,52.9959827762586
古莲,黑龙江省大兴安岭地区漠河县古莲镇,哈尔滨铁路局, ,客运站,黑龙江,大兴安岭地区,122.379065,52.960748,122.371607999999,52.9589659999999,122.385493912926,52.96687552077
阿木尔,黑龙江省大兴安岭地区漠河县劲涛镇,哈尔滨铁路局, ,客运站,黑龙江,大兴安岭地区,123.162705,52.8616049999999,123.154801,52.859923,123.169367165289,52.8672988247147
长缨,黑龙江省大兴安岭地区漠河县劲涛镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,123.329196,52.867327,123.321173,52.865651,123.335753555922,52.8731242934976
图强,黑龙江省大兴安岭地区漠河县图强镇,哈尔滨铁路局, ,客运站,黑龙江,大兴安岭地区,122.798349,52.9377429999999,122.791042,52.936177,122.804991454611,52.943457471217
大扬气,黑龙江省大兴安岭地区松岭区大扬气镇,哈尔滨铁路局, ,乘降所,内蒙古自治区,呼伦贝尔,124.20043,51.0051619999999,124.192916,51.003627,124.206827141002,51.0114749903207
古源,黑龙江省大兴安岭地区松岭区古源镇,哈尔滨铁路局, ,乘降所,内蒙古自治区,呼伦贝尔,124.320314999999,50.9312139999999,124.312786,50.929653,124.326715595719,50.9374007495491
劲松,黑龙江省大兴安岭地区松岭区劲松镇,哈尔滨铁路局, ,乘降所,内蒙古自治区,呼伦贝尔,124.189348,51.067059,124.181788,51.0654919999999,124.195740811788,51.0733787311019
小扬气,黑龙江省大兴安岭地区松岭区小扬气镇,哈尔滨铁路局, ,客运站,内蒙古自治区,呼伦贝尔,124.287854,50.79534,124.280433,50.793852,124.294257558656,50.8015661077365
新天,黑龙江省大兴安岭地区松岭区新天镇,哈尔滨铁路局, ,乘降所,内蒙古自治区,呼伦贝尔,124.238482,51.293047,124.23098,51.2914949999999,124.244863168736,51.2993179825073
塔河,黑龙江省大兴安岭地区塔河县,哈尔滨铁路局, ,客运站,黑龙江,大兴安岭地区,124.706141,52.339278,124.698432,52.337876,124.712729328682,52.3450470311012
蒙克山,黑龙江省大兴安岭地区塔河县蒙克山镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,124.216759,52.646436,124.208913999999,52.6449259999999,124.223171004584,52.6527419534312
聂河,黑龙江省大兴安岭地区塔河县盘古镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,123.567541,52.7599749999999,123.559853,52.7586149999999,123.57403688016,52.7660692517114
盘古,黑龙江省大兴安岭地区塔河县盘古镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,123.878727,52.7043329999999,123.871078,52.703001,123.885110224283,52.7106918247912
瓦拉干,黑龙江省大兴安岭地区塔河县瓦拉干镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,124.546813,52.589711,124.539246,52.58836,124.553381185351,52.5956808756554
绣峰,黑龙江省大兴安岭地区塔河县绣峰镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,124.607493,52.493887,124.600024,52.4926159999999,124.614058055681,52.4997676178541
育英,黑龙江省大兴安岭地区图强林业局育英林场,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,122.623733,52.963343,122.616767,52.9618949999999,122.630280717117,52.969196589901
碧州,黑龙江省大兴安岭地区新林区碧州镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,124.614396,51.949629,124.607042,51.9483129999999,124.620939869907,51.9554918061442
翠岗,黑龙江省大兴安岭地区新林区翠岗镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,124.694954,52.0436649999999,124.687346,52.0422429999999,124.701521653247,52.0494371024472
大乌苏,黑龙江省大兴安岭地区新林区大乌苏镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,124.535828,51.7910589999999,124.528401,51.7896289999999,124.542363774048,51.7970318549728
宏图,黑龙江省大兴安岭地区新林区宏图镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,124.159464,51.6104989999999,124.151685,51.6088299999999,124.165835102126,51.616832710963
塔尔根,黑龙江省大兴安岭地区新林区塔尔根镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,124.723072,52.242162,124.715345,52.2407359999999,124.729669040168,52.2479180364936
塔源,黑龙江省大兴安岭地区新林区塔源镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,124.289957,51.451456,124.28239,51.449863,124.296330599358,51.4576675390679
太阳沟,黑龙江省大兴安岭地区新林区塔源镇,哈尔滨铁路局, ,乘降所,黑龙江,大兴安岭地区,124.324528,51.326425,124.316901,51.3247799999999,124.330909836161,51.3325982938146
林海,黑龙江省大兴安岭地区新林区新林镇,哈尔滨铁路局, ,客运站,黑龙江,大兴安岭地区,124.358692,51.5793409999999,124.350915,51.5776309999999,124.365088188896,51.5854813628316
新林,黑龙江省大兴安岭地区新林区新林镇,哈尔滨铁路局, ,客运站,黑龙江,大兴安岭地区,124.411889,51.6808109999999,124.404037,51.6790779999999,124.41833402699,51.686908321859
东方红,黑龙江省东方红镇铁路委,哈尔滨铁路局, ,客运站,黑龙江,鸡西,133.090505,46.206664,133.082876,46.2043359999999,133.097140912024,46.2122815236045
绥阳,黑龙江省东宁县绥阳镇,哈尔滨铁路局, ,客运站,黑龙江,牡丹江,130.894474,44.422134,130.88735,44.420127,130.901119300711,44.4277734464178
绥西,黑龙江省东宁线绥阳镇绥西村,哈尔滨铁路局, ,乘降所,黑龙江,牡丹江,130.828294,44.4409879999999,130.821074,44.4388989999999,130.834941841408,44.4466718677437
太岭,黑龙江省东宁线绥阳镇太岭村,哈尔滨铁路局, ,乘降所,黑龙江,牡丹江,130.678299,44.559519,130.671104,44.557448,130.684865908211,44.5653038435921
东二道河,黑龙江省抚远市,哈尔滨铁路局, ,客运站,黑龙江,佳木斯,134.122453,47.686911,134.114654,47.6841909999999,134.128815981556,47.6932844608119
抚远,黑龙江省抚远市,哈尔滨铁路局, ,客运站,黑龙江,佳木斯,134.40214,48.346009,134.394237,48.343462,134.408610017098,48.3521355082298
寒葱沟,黑龙江省抚远市,哈尔滨铁路局, ,客运站,黑龙江,佳木斯,134.157568,47.9718489999999,134.149798,47.9692519999999,134.16396246424,47.9782169652421
洪河,黑龙江省抚远市,哈尔滨铁路局, ,客运站,黑龙江,佳木斯,133.521486,47.581814,133.513848999999,47.5793419999999,133.527990323426,47.5878564026181
前锋,黑龙江省抚远市,哈尔滨铁路局, ,客运站,黑龙江,佳木斯,133.888819,47.602404,133.881459,47.6000379999999,133.895177562679,47.6087793473265
双龙山,黑龙江省富锦市二龙山镇,哈尔滨铁路局, ,乘降所,黑龙江,佳木斯,132.497958,47.30969,132.490455999999,47.307229,132.504476284899,47.3157083872387
二道岗,黑龙江省富锦市锦山镇二道岗村,哈尔滨铁路局, ,乘降所,黑龙江,佳木斯,131.865906,47.09273,131.858261,47.090549,131.872293189869,47.0990990390576
富锦,黑龙江省富锦市锦绣大街站前路,哈尔滨铁路局, ,客运站,黑龙江,佳木斯,132.047003999999,47.2377589999999,132.039058,47.2352169999999,132.053330630591,47.2441264587998
向阳川,黑龙江省富锦市向阳川镇,哈尔滨铁路局, ,乘降所,黑龙江,佳木斯,132.337155999999,47.308199,132.329432,47.3056389999999,132.343553350601,47.3143728451111
富海,黑龙江省富裕县富海镇富海车站,哈尔滨铁路局, ,客运站,黑龙江,齐齐哈尔,124.849256,47.867254,124.842556,47.8651539999999,124.85589029602,47.8729303128809
冯屯,黑龙江省富裕县塔哈乡冯屯车站,哈尔滨铁路局, ,客运站,黑龙江,齐齐哈尔,124.131394,47.4653309999999,124.124387,47.4629199999999,124.137758238896,47.4716731290166
塔哈,黑龙江省富裕县塔哈乡塔哈车站,哈尔滨铁路局, ,客运站,黑龙江,齐齐哈尔,124.238097,47.558362,124.231337999999,47.5560979999999,124.244480962795,47.5646317355428
二道湾,黑龙江省富裕县友谊乡二道湾车站,哈尔滨铁路局, ,客运站,黑龙江,齐齐哈尔,124.546295,47.9612649999999,124.539671,47.959198,124.552834757673,47.9672256463109
哈川,黑龙江省富裕县友谊乡哈川车站,哈尔滨铁路局, ,乘降所,黑龙江,齐齐哈尔,124.435992,47.7359289999999,124.428994,47.7335169999999,124.442463106793,47.742007972855
群力,黑龙江省富裕县友谊乡群力车站,哈尔滨铁路局, ,乘降所,黑龙江,齐齐哈尔,124.31386,47.6186319999999,124.30701,47.6163019999999,124.320247056947,47.6248194587748
小榆树,黑龙江省富裕县友谊乡小榆树车站,哈尔滨铁路局, ,乘降所,黑龙江,齐齐哈尔,124.470055,47.8675539999999,124.463139,47.865245,124.476559280551,47.8736036183573
中和,黑龙江省富裕县友谊乡中和车站,哈尔滨铁路局, ,乘降所,黑龙江,齐齐哈尔,124.382358,47.680069,124.375343,47.677632,124.388781402536,47.6861907846605
富裕,黑龙江省富裕县站前街富裕车站,哈尔滨铁路局, ,客运站,黑龙江,齐齐哈尔,124.460628,47.797471,124.453689999999,47.7951199999999,124.467121827604,47.8035289879555
阿城,黑龙江省哈尔滨市阿城区会宁路61号,哈尔滨铁路局, ,客运站,黑龙江,哈尔滨,126.996077,45.55091,126.989812,45.548774,127.002664688253,45.5565033926011
平山,黑龙江省哈尔滨市阿城区平山镇,哈尔滨铁路局, ,客运站,黑龙江,哈尔滨,127.404584,45.322374,127.397878,45.320031,127.411105799599,45.3282545919949
小岭,黑龙江省哈尔滨市阿城区小岭镇小岭街,哈尔滨铁路局, ,客运站,黑龙江,哈尔滨,127.322258,45.333283,127.315724,45.331043,127.328793168462,45.3390622643076
亚沟,黑龙江省哈尔滨市阿城区亚沟镇通城街,哈尔滨铁路局, ,乘降所,黑龙江,哈尔滨,127.075824,45.482174,127.069261999999,45.479846,127.082423307737,45.4877897843584
玉泉,黑龙江省哈尔滨市阿城区玉泉街道办事处酒厂大街1号,哈尔滨铁路局, ,客运站,黑龙江,哈尔滨,127.162152,45.4166239999999,127.15564,45.414354,127.168765388058,45.4222961257431
滨江,黑龙江省哈尔滨市道外区滨江街28号,哈尔滨铁路局, ,客运站,黑龙江,哈尔滨,126.656104,45.775868,126.650096,45.773899,126.66264017272,45.7816747994057
呼兰,黑龙江省哈尔滨市呼兰区,哈尔滨铁路局, ,客运站,黑龙江,哈尔滨,126.646305,45.998373,126.640287,45.996492,126.65285162,46.0041955949611
白奎堡,黑龙江省哈尔滨市呼兰区白奎镇,哈尔滨铁路局, ,客运站,黑龙江,哈尔滨,127.004225,46.37098,126.997782,46.369016,127.010849383734,46.3765863359928
康金井,黑龙江省哈尔滨市呼兰区康金镇,哈尔滨铁路局, ,客运站,黑龙江,哈尔滨,126.816914,46.1967059999999,126.810717999999,46.1948089999999,126.823554757921,46.2024020504592
徐家,黑龙江省哈尔滨市呼兰区利民镇松源村,哈尔滨铁路局, ,客运站,黑龙江,哈尔滨,126.643406,45.9097519999999,126.637409,45.9078469999999,126.649946444481,45.9155768140484
